file	start	end	angles
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	3453	3460	patterns-conformance,maintainability,plan-coverage,tests-quality
src-app/ui/src/modules/chat/components/MessageList.tsx	595	628	a11y,correctness,patterns-conformance,i18n,perf
src-app/ui/src/modules/chat/core/extensions/beforeSendCancel.test.ts	1	92	correctness,error-handling,api-contract,extensibility,modularity,design-conformance,wired-and-behaving
src-app/ui/src/modules/chat/core/extensions/beforeSendCancel.ts	1	83	correctness,error-handling,api-contract,extensibility,modularity,design-conformance,wired-and-behaving
src-app/ui/src/modules/chat/core/extensions/registry.tsx	11	11	correctness,error-handling,api-contract,extensibility,modularity,design-conformance,wired-and-behaving
src-app/ui/src/modules/chat/core/extensions/registry.tsx	791	796	correctness,error-handling,api-contract,extensibility,modularity,design-conformance,wired-and-behaving
src-app/ui/src/modules/chat/core/extensions/registry.tsx	798	809	correctness,error-handling,api-contract,extensibility,modularity,design-conformance,wired-and-behaving
src-app/ui/src/modules/chat/core/extensions/types.ts	201	215	correctness,error-handling,api-contract,extensibility,modularity,design-conformance,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/actions/sendMessage.ts	8	13	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/actions/sendMessage.ts	18	18	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/actions/sendMessage.ts	24	43	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/actions/sendMessage.ts	98	114	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/actions/sendMessage.ts	116	120	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/actions/sendMessage.ts	122	128	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/actions/sendMessage.ts	129	129	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/actions/sendMessage.ts	131	139	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/actions/sendMessage.ts	184	204	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/actions/sendMessage.ts	208	208	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/actions/sendMessage.ts	224	238	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/index.ts	7	7	api-contract,correctness,maintainability,api-friendliness
src-app/ui/src/modules/chat/core/stores/chat/index.ts	406	416	api-contract,correctness,maintainability,api-friendliness
src-app/ui/src/modules/chat/core/stores/chat/sendFailureState.test.ts	1	69	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/sendFailureState.ts	1	84	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/core/stores/chat/sendMessage.store.test.ts	1	238	correctness,error-handling,concurrency,design-conformance,security,api-contract,wired-and-behaving
src-app/ui/src/modules/chat/extensions/text/components/TextInput.tsx	2	3	correctness,concurrency,patterns-conformance,design-conformance,error-handling,i18n,a11y
src-app/ui/src/modules/chat/extensions/text/components/TextInput.tsx	26	27	correctness,concurrency,patterns-conformance,design-conformance,error-handling,i18n,a11y
src-app/ui/src/modules/chat/extensions/text/components/TextInput.tsx	37	39	correctness,concurrency,patterns-conformance,design-conformance,error-handling,i18n,a11y
src-app/ui/src/modules/chat/extensions/text/components/TextInput.tsx	109	151	correctness,concurrency,patterns-conformance,design-conformance,error-handling,i18n,a11y
src-app/ui/src/modules/chat/extensions/text/extension.tsx	174	179	correctness,concurrency,patterns-conformance,design-conformance,error-handling,i18n,a11y
src-app/ui/src/modules/chat/extensions/text/extension.tsx	182	182	correctness,concurrency,patterns-conformance,design-conformance,error-handling,i18n,a11y
src-app/ui/src/modules/chat/gallery.tsx	23	23	patterns-conformance,maintainability,plan-coverage,tests-quality
src-app/ui/src/modules/chat/gallery.tsx	281	306	patterns-conformance,maintainability,plan-coverage,tests-quality
src-app/ui/src/modules/mcp/chat-extension/components/ToolCallPendingApprovalContent.tsx	3	7	security,a11y,design-conformance,patterns-conformance,perf,correctness,extensibility,maintainability
src-app/ui/src/modules/mcp/chat-extension/components/ToolCallPendingApprovalContent.tsx	57	114	security,a11y,design-conformance,patterns-conformance,perf,correctness,extensibility,maintainability
src-app/ui/src/modules/mcp/chat-extension/components/ToolCallPendingApprovalContent.tsx	347	351	security,a11y,design-conformance,patterns-conformance,perf,correctness,extensibility,maintainability
src-app/ui/src/modules/mcp/chat-extension/components/ToolCallPendingApprovalContent.tsx	353	356	security,a11y,design-conformance,patterns-conformance,perf,correctness,extensibility,maintainability
src-app/ui/src/modules/mcp/chat-extension/components/approvalDescriptionClamp.test.ts	1	59	security,a11y,design-conformance,patterns-conformance,perf,correctness,extensibility,maintainability
src-app/ui/src/modules/mcp/chat-extension/components/approvalDescriptionClamp.ts	1	43	security,a11y,design-conformance,patterns-conformance,perf,correctness,extensibility,maintainability
src-app/ui/tests/e2e/chat/empty-submit-no-throw.spec.ts	1	259	tests-quality,correctness,design-conformance,maintainability
src-app/ui/tests/e2e/chat/failed-stream-error-state.spec.ts	1	156	tests-quality,correctness,design-conformance,maintainability
src-app/ui/tests/e2e/visual/approval-actions-reachable.spec.ts	1	223	tests-quality,correctness,design-conformance,maintainability
