file	start	end	angles
src-app/server/src/modules/mcp/chat_extension/helpers.rs	943	945	security,correctness,error-handling,design-conformance,tests-quality,behaviour-change
src-app/server/src/modules/mcp/chat_extension/helpers.rs	1032	1033	security,correctness,error-handling,design-conformance,tests-quality,behaviour-change
src-app/server/src/modules/mcp/chat_extension/helpers.rs	1192	1193	security,correctness,error-handling,design-conformance,tests-quality,behaviour-change
src-app/server/src/modules/mcp/chat_extension/helpers.rs	1465	1466	security,correctness,error-handling,design-conformance,tests-quality,behaviour-change
src-app/server/src/modules/mcp/chat_extension/helpers.rs	1512	1776	security,correctness,error-handling,design-conformance,tests-quality,behaviour-change
src-app/server/src/modules/mcp/elicitation/handlers.rs	57	78	security,api-contract,error-handling,correctness,perms-authz
src-app/server/src/modules/mcp/elicitation/handlers.rs	79	79	security,api-contract,error-handling,correctness,perms-authz
src-app/server/src/modules/mcp/elicitation/handlers.rs	83	83	security,api-contract,error-handling,correctness,perms-authz
src-app/server/src/modules/mcp/elicitation/models.rs	28	30	security,correctness,error-handling,api-contract,tests-quality
src-app/server/src/modules/mcp/elicitation/models.rs	42	93	security,correctness,error-handling,api-contract,tests-quality
src-app/server/src/modules/mcp/elicitation/models.rs	242	306	security,correctness,error-handling,api-contract,tests-quality
src-app/server/src/modules/workflow_mcp/tools.rs	380	382	correctness,error-handling,behaviour-change,tests-quality,api-friendliness
src-app/server/src/modules/workflow_mcp/tools.rs	384	388	correctness,error-handling,behaviour-change,tests-quality,api-friendliness
src-app/server/src/modules/workflow_mcp/tools.rs	392	398	correctness,error-handling,behaviour-change,tests-quality,api-friendliness
src-app/server/src/modules/workflow_mcp/tools.rs	1798	1845	correctness,error-handling,behaviour-change,tests-quality,api-friendliness
src-app/server/tests/common/stub_chat.rs	530	574	tests-quality,correctness,error-handling,patterns-conformance
src-app/server/tests/mcp/elicitation_mcp_test.rs	873	1042	tests-quality,correctness,error-handling,patterns-conformance
src-app/ui/src/dev/gallery/STATE_MATRIX.md	11	11	design-conformance,tests-quality,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/STATE_MATRIX.md	2783	2789	design-conformance,tests-quality,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/fixtures/chat-deep.ts	236	256	design-conformance,tests-quality,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	7	7	design-conformance,tests-quality,patterns-conformance,maintainability
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2532	2538	design-conformance,tests-quality,patterns-conformance,maintainability
src-app/ui/src/modules/chat/gallery.tsx	39	39	design-conformance,tests-quality,patterns-conformance,maintainability
src-app/ui/src/modules/chat/gallery.tsx	455	464	design-conformance,tests-quality,patterns-conformance,maintainability
src-app/ui/src/modules/mcp/chat-extension/components/ElicitationFormContent.tsx	21	21	correctness,design-conformance,a11y,i18n-copy,state-management,error-handling
src-app/ui/src/modules/mcp/chat-extension/components/ElicitationFormContent.tsx	24	24	correctness,design-conformance,a11y,i18n-copy,state-management,error-handling
src-app/ui/src/modules/mcp/chat-extension/components/ElicitationFormContent.tsx	147	156	correctness,design-conformance,a11y,i18n-copy,state-management,error-handling
src-app/ui/src/modules/mcp/chat-extension/components/ElicitationFormContent.tsx	303	360	correctness,design-conformance,a11y,i18n-copy,state-management,error-handling
src-app/ui/src/modules/mcp/chat-extension/components/ElicitationFormContent.tsx	363	365	correctness,design-conformance,a11y,i18n-copy,state-management,error-handling
src-app/ui/src/modules/mcp/chat-extension/components/elicitationOptions.test.ts	11	11	tests-quality,correctness,error-handling
src-app/ui/src/modules/mcp/chat-extension/components/elicitationOptions.test.ts	225	330	tests-quality,correctness,error-handling
src-app/ui/src/modules/mcp/chat-extension/components/elicitationOptions.ts	298	400	correctness,design-conformance,a11y,i18n-copy,state-management,error-handling
src-app/ui/tests/e2e/chat/ask-user-degraded-schema.spec.ts	1	188	tests-quality,correctness,patterns-conformance,maintainability
src-app/ui/tests/e2e/chat/ask-user-stringified-schema.spec.ts	1	135	tests-quality,correctness,patterns-conformance,maintainability
src-app/ui/tests/e2e/helpers/oai-stub-server.ts	1	172	tests-quality,correctness,patterns-conformance,maintainability
