file	start	end	angles
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	196	198	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	202	203	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	205	206	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	210	210	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	214	215	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	219	219	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	223	223	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	228	228	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	233	238	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	242	243	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	245	246	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	250	252	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	257	266	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	270	274	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	278	279	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	283	284	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	288	288	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	292	293	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	297	297	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	301	302	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	306	306	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	311	313	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	317	318	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	323	331	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	335	336	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	340	340	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	344	344	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/RUNTIME_FINDINGS.md	348	348	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/STATE_MATRIX.md	10	11	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/STATE_MATRIX.md	4415	4422	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/STATE_MATRIX.md	4430	4431	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/STATE_MATRIX.md	4447	4464	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/STATE_MATRIX.md	4472	4478	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/STATE_MATRIX.md	4486	4493	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/coverage.ts	485	485	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/coverage.ts	487	488	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	2	2	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	419	419	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	7	7	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4044	4051	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4058	4059	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4073	4089	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4096	4102	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4109	4116	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,gallery-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	2	2	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	4	9	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	15	24	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	27	28	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	30	35	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	37	43	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	45	79	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	85	86	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	90	90	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	92	106	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	115	128	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	134	137	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	147	147	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/BuilderValidationPanel.tsx	155	155	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/RefInsertMenu.tsx	13	17	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/RefInsertMenu.tsx	31	31	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/RefInsertMenu.tsx	66	81	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/StepList.tsx	2	9	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/StepList.tsx	14	14	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/StepList.tsx	25	29	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/StepList.tsx	34	34	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/StepList.tsx	37	43	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/StepList.tsx	68	70	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/StepList.tsx	102	141	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolArgumentsForm.tsx	1	362	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	1	4	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	6	12	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	16	17	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	93	93	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	107	117	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	122	214	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	221	225	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	227	227	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	230	232	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	235	237	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	240	241	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	244	244	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	247	247	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	249	251	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	253	263	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	278	282	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	287	310	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	313	313	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	317	345	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	348	357	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	359	369	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	383	383	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	397	397	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/ToolStepForm.tsx	414	414	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/WorkflowBuilderPage.tsx	16	16	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/WorkflowBuilderPage.tsx	84	94	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/noFreeTextEntityRef.test.ts	1	159	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/toolSchemaForm.test.ts	1	468	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/toolSchemaForm.ts	1	503	correctness-logic,error-handling,concurrency-lifecycle,api-contract,modularity-coupling,extensibility,api-friendliness,performance,i18n-copy,dead-code,design-conformance,wired-and-behaving,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/validationCopy.test.ts	1	366	correctness-logic,frontend-state,reactive-read-in-loop,error-handling,ux-accessibility,design-fidelity,responsive-fidelity,modularity-coupling,performance,dead-code,design-conformance,wired-and-behaving,design-in-context,precedent-fidelity
src-app/ui/src/modules/workflow/components/builder/validationCopy.ts	1	394	correctness-logic,error-handling,concurrency-lifecycle,api-contract,modularity-coupling,extensibility,api-friendliness,performance,i18n-copy,dead-code,design-conformance,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	14	14	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	20	21	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	233	240	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	245	245	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	258	385	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	427	427	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
