file	start	end	angles
src-app/server/src/modules/chat/agent_host/resolver.rs	311	311	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/chat/agent_host/resolver.rs	339	339	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/chat/agent_host/resolver.rs	352	352	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/chat/agent_host/resolver.rs	365	365	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/agent_tool_call.rs	241	249	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/agent_tool_call.rs	458	460	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/agent_tool_call.rs	482	484	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/agent_tool_call.rs	486	486	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/agent_tool_call.rs	488	489	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/agent_tool_call.rs	492	494	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/extension.rs	115	125	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/extension.rs	159	172	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/extension.rs	238	249	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	798	805	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	811	811	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	820	844	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	847	852	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	860	860	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	863	864	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	872	873	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	882	931	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	951	955	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	966	966	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	1037	1040	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/helpers.rs	1611	1771	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/mcp.rs	1353	1357	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/mcp.rs	1380	1380	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/mcp.rs	3091	3103	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/mcp.rs	3113	3113	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/mcp.rs	3307	3316	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/mcp.rs	3428	3428	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/mcp.rs	3438	3442	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/mcp.rs	3520	3525	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/chat_extension/mcp.rs	3550	3550	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/client/session.rs	11	11	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/client/session.rs	36	41	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/client/session.rs	81	81	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/client/session.rs	112	112	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/client/session.rs	240	247	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/client/session.rs	254	260	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/migrations/202607200100_mcp_tool_calls_lookup_index.sql	1	47	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/migrations/202607200200_mcp_tool_calls_lookup_index_owner_leading.sql	1	111	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/repository.rs	345	345	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/repository.rs	349	349	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/repository.rs	356	356	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/repository.rs	382	399	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/routes.rs	76	84	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/handlers.rs	21	22	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/handlers.rs	47	54	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/handlers.rs	67	73	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/handlers.rs	88	90	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/handlers.rs	124	331	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/models.rs	138	174	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/models.rs	185	211	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/record.rs	40	50	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/record.rs	55	58	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/record.rs	69	70	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/record.rs	73	75	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/record.rs	489	569	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/repository.rs	78	124	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/repository.rs	128	128	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/repository.rs	132	138	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/repository.rs	174	175	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/repository.rs	177	177	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/repository.rs	183	184	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/repository.rs	200	201	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/repository.rs	207	208	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/repository.rs	265	313	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/mcp/tool_calls/repository.rs	329	540	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/workflow/agent_dispatch.rs	298	298	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/src/modules/workflow/dispatch.rs	1099	1100	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/bio_mcp/mod.rs	1	4	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/bio_mcp/tool_names_fixture.json	1	42	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/bio_mcp/tool_names_fixture_test.rs	1	107	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/chat/mod.rs	32	34	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/chat/mod.rs	65	68	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/chat/showcase_seed_rail_test.rs	1	390	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/chat/stream_tool_timing_test.rs	1	327	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/mcp/mod.rs	81	89	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/mcp/tool_call_index_test.rs	1	281	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/mcp/tool_call_lookup_test.rs	1	281	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/mcp/tool_call_redaction_test.rs	1	253	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/server/tests/mcp/tool_call_reveal_test.rs	1	337	security-authz,security-secrets,api-contract,correctness-logic,concurrency-lifecycle,error-handling,data-integrity-db,dead-code,test-quality,modularity-coupling,performance,cross-platform
src-app/ui/src/api-client/apiEndpoints.ts	264	264	api-contract,cross-platform,dead-code,test-quality
src-app/ui/src/dev/gallery/GALLERY_SEED_MANIFEST.md	11	11	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/GALLERY_SEED_MANIFEST.md	38	38	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	10	12	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	19	21	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	23	23	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	33	37	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	320	320	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	417	424	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	655	711	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	734	738	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	951	958	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	1381	1397	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	2163	2178	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	2225	2231	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	2239	2247	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	2387	2395	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	2417	2421	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	2899	2899	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	2938	2942	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	2962	2985	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	3023	3038	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	3046	3077	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	4273	4287	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/STATE_MATRIX.md	4641	4647	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/coverage.ts	107	122	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/coverage.ts	324	324	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	2	2	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	9	9	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	62	65	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	98	98	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	106	106	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	114	114	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	140	140	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	197	198	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	206	206	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	225	225	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	275	275	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	277	277	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	342	342	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	402	402	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/galleryCoverage.generated.ts	409	409	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateCoverage.ts	155	166	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	7	7	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	256	256	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	345	352	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	564	616	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	636	640	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	831	837	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	1227	1242	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	1958	1972	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2013	2019	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2026	2033	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2162	2169	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2189	2193	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2639	2639	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2672	2676	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2694	2717	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2752	2767	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	2774	2805	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	3908	3921	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4250	4256	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4272	4276	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4326	4326	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4376	4379	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4388	4388	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4429	4429	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4759	4762	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4771	4771	dead-code,test-quality,ux-accessibility
src-app/ui/src/dev/gallery/stateMatrix.generated.ts	4812	4812	dead-code,test-quality,ux-accessibility
src-app/ui/src/modules/agent/chat-extension/describeActivity.test.ts	1	221	design-fidelity,frontend-state,dead-code,test-quality,modularity-coupling,correctness-logic
src-app/ui/src/modules/agent/chat-extension/extension.tsx	1	25	design-fidelity,frontend-state,dead-code,test-quality,modularity-coupling,correctness-logic
src-app/ui/src/modules/agent/chat-extension/railContribution.ts	1	209	design-fidelity,frontend-state,dead-code,test-quality,modularity-coupling,correctness-logic
src-app/ui/src/modules/background/chat-extension/extension.tsx	14	14	design-fidelity,frontend-state,dead-code,test-quality,modularity-coupling,correctness-logic
src-app/ui/src/modules/background/chat-extension/extension.tsx	38	41	design-fidelity,frontend-state,dead-code,test-quality,modularity-coupling,correctness-logic
src-app/ui/src/modules/background/chat-extension/railContribution.ts	1	120	design-fidelity,frontend-state,dead-code,test-quality,modularity-coupling,correctness-logic
src-app/ui/src/modules/chat/components/ChatMessage.tsx	1	1	correctness-logic,concurrency-lifecycle,error-handling,frontend-state,ux-accessibility,design-fidelity,security-secrets,api-contract,dead-code,test-quality,modularity-coupling,performance,cross-platform
